rates,durations,durationsFWHM,startTimes,amps,realStartTimes,jitter,cond,F0,F0quant,age,id,id2,T
0.235294117647059,5.05,2.424,332,0.0843403923535642,67.064,0.571116103170846,0,124.1767026945,97.0479117647056,9,34,10,343.4
0.0882352941176471,1.616,3.232,711,0.0294285025286583,143.622,0.94458851711561,0,124.1767026945,97.0479117647056,9,34,10,343.4
0.132352941176471,3.434,1.01,732,0.0380839830893789,147.864,0.315670362058324,0,124.1767026945,97.0479117647056,9,34,10,343.4
0.147058823529412,3.838,4.04,750,0.0396967661895686,151.5,1.10606899710853,0,124.1767026945,97.0479117647056,9,34,10,343.4
0.0588235294117647,0.808,2.222,790,0.026259669271472,159.58,0.993708609200907,0,124.1767026945,97.0479117647056,9,34,10,343.4
0.205882352941176,4.444,3.434,809,0.0382042803671498,163.418,1.10912972160816,0,124.1767026945,97.0479117647056,9,34,10,343.4
0.147058823529412,3.636,5.05,888,0.0284188857007176,179.376,1.42642567300834,0,124.1767026945,97.0479117647056,9,34,10,343.4
0.147058823529412,2.828,4.242,921,0.0327323953263956,186.042,1.37489045717496,0,124.1767026945,97.0479117647056,9,34,10,343.4
0.191176470588235,4.04,1.212,935,0.0410937829526848,188.87,0.364325420146201,0,124.1767026945,97.0479117647056,9,34,10,343.4
0.25,6.868,4.04,958,0.0464268252583042,193.516,1.10915623362646,0,124.1767026945,97.0479117647056,9,34,10,343.4
0.823529411764706,2.626,3.03,1105,0.107546631079626,223.21,0.229543350305199,0,124.1767026945,97.0479117647056,9,34,10,343.4
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0806451612903226,0.202,2.828,1,0.0364054958955159,0.202,0,0,132.6300409217,104.024503676471,9,34,12,343.4
0.0161290322580645,1.01,4.646,131,0.0268894297914522,26.462,NaN,0,132.6300409217,104.024503676471,9,34,12,343.4
0.0806451612903226,2.828,0.808,151,0.0350231162876507,30.502,0.294286269070212,0,132.6300409217,104.024503676471,9,34,12,343.4
0.145161290322581,3.03,3.434,649,0.0386817380383459,131.098,1.01496646575997,0,132.6300409217,104.024503676471,9,34,12,343.4
0.0806451612903226,2.424,4.242,677,0.0329421029097212,136.754,1.11226178348445,0,132.6300409217,104.024503676471,9,34,12,343.4
0.548387096774194,2.626,3.03,878,0.0788559691647151,177.356,0.376239492550842,0,132.6300409217,104.024503676471,9,34,12,343.4
0.274193548387097,6.868,4.04,926,0.0582291107010256,187.052,0.766582636290838,0,132.6300409217,104.024503676471,9,34,12,343.4
0.0967741935483871,2.222,3.636,1616,0.0441933657480497,326.432,1.0998488894812,0,132.6300409217,104.024503676471,9,34,12,343.4
0.161290322580645,3.434,1.414,1647,0.0489435044743827,332.694,0.435964749766184,0,132.6300409217,104.024503676471,9,34,12,343.4
0.0645161290322581,1.414,3.232,1667,0.0353869947692841,336.734,0.412969811615961,0,132.6300409217,104.024503676471,9,34,12,343.4
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.555555555555556,6.868,3.03,1,0.0821616911850345,0.202,0.629778101058862,0,135.81811164,113.899929411765,9,34,13,343.4
0.238095238095238,6.868,3.434,195,0.0528862173034774,39.39,0.938759419456896,0,135.81811164,113.899929411765,9,34,13,343.4
0.0952380952380952,1.818,3.232,265,0.030240639578841,53.53,0.456939449161355,0,135.81811164,113.899929411765,9,34,13,343.4
0.555555555555556,6.868,3.232,462,0.0972528999988746,93.324,0.585526279524896,0,135.81811164,113.899929411765,9,34,13,343.4
0.857142857142857,2.828,3.232,1335,0.132087966660563,269.67,0.3953666566449,0,135.81811164,113.899929411765,9,34,13,343.4
0.158730158730159,1.212,2.626,1371,0.106826172540123,276.942,0.897434988219653,0,135.81811164,113.899929411765,9,34,13,343.4
0.26984126984127,6.262,2.828,1393,0.0699309260319085,281.386,0.656449561897971,0,135.81811164,113.899929411765,9,34,13,343.4
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.507936507936508,3.03,3.838,51,0.0754003530644799,10.302,0.599607817774739,0,136.755550122,109.432269360269,9,34,14,333.3
0.396825396825397,6.868,3.636,281,0.0708825994611449,56.762,0.597670093900745,0,136.755550122,109.432269360269,9,34,14,333.3
0.174603174603175,4.242,1.414,549,0.0459616268641165,110.898,0.377377742831124,0,136.755550122,109.432269360269,9,34,14,333.3
0.126984126984127,1.818,3.838,575,0.0428086127433931,116.15,1.12737014320077,0,136.755550122,109.432269360269,9,34,14,333.3
0.285714285714286,2.828,3.838,809,0.0668829487615308,163.418,0.64986485644459,0,136.755550122,109.432269360269,9,34,14,333.3
0.142857142857143,2.828,NaN,1636,0.0431165801912254,330.472,NaN,0,136.755550122,109.432269360269,9,34,14,333.3
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,5.25,2.625,625,0.222299822096038,109.375,0.223778516472954,0,470.62210768,404.611342857142,10,35,2,306.25
0.285714285714286,2.45,2.625,658,0.119004562501914,115.15,0.638874165368912,0,470.62210768,404.611342857142,10,35,2,306.25
0.904761904761905,2.1,2.45,999,0.0814642111080438,174.825,0.161810817697743,0,470.62210768,404.611342857142,10,35,2,306.25
0.404761904761905,5.25,2.45,1029,0.075728412112159,180.075,0.566980795285186,0,470.62210768,404.611342857142,10,35,2,306.25
0.619047619047619,2.1,2.625,1531,0.0531223238584792,267.925,0.207712616973548,0,470.62210768,404.611342857142,10,35,2,306.25
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,2.275,2.625,447,0.149690444493272,78.225,0.202307127386115,0,470.0556225371,406.781032653062,10,35,3,306.25
0.358974358974359,5.25,3.15,490,0.112825492920145,85.75,0.847398484289694,0,470.0556225371,406.781032653062,10,35,3,306.25
0.871794871794872,2.275,2.625,1003,0.125501501596505,175.525,0.181042964850072,0,470.0556225371,406.781032653062,10,35,3,306.25
0.153846153846154,2.275,3.15,1038,0.113441102794391,181.65,1.32200258260049,0,470.0556225371,406.781032653062,10,35,3,306.25
0.948717948717949,5.25,2.8,1433,0.133919726855172,250.775,0.252680565428977,0,470.0556225371,406.781032653062,10,35,3,306.25
0.153846153846154,1.4,2.45,1464,0.0576411910480932,256.2,0.844272986065526,0,470.0556225371,406.781032653062,10,35,3,306.25
0.358974358974359,5.25,2.8,1662,0.0534663610335652,290.85,0.32731561903128,0,470.0556225371,406.781032653062,10,35,3,306.25
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.85,1.925,2.45,166,0.105211864374253,29.05,0.198112435029411,0,479.8231943771,417.625446153849,10,35,4,306.25
0.35,1.575,2.275,195,0.124627250859338,34.125,0.616318506506164,0,479.8231943771,417.625446153849,10,35,4,306.25
0.325,3.675,1.75,219,0.0620137532139362,38.325,0.45610095705675,0,479.8231943771,417.625446153849,10,35,4,306.25
0.125,3.675,1.575,247,0.028851038682128,43.225,0.233586172535962,0,479.8231943771,417.625446153849,10,35,4,306.25
0.25,3.675,1.925,359,0.0452916873862659,62.825,0.297431687057059,0,479.8231943771,417.625446153849,10,35,4,306.25
0.575,5.25,2.625,1013,0.0793865292563243,177.275,0.34650621070055,0,479.8231943771,417.625446153849,10,35,4,306.25
1,2.1,2.625,1324,0.148249298491789,231.7,0.204783978987707,0,479.8231943771,417.625446153849,10,35,4,306.25
0.475,5.25,3.675,1357,0.12923013921969,237.475,1.13255650153388,0,479.8231943771,417.625446153849,10,35,4,306.25
0.175,3.5,2.1,1449,0.0369822052455015,253.575,0.487051568901313,0,479.8231943771,417.625446153849,10,35,4,306.25
